from,to,trips,DAY_TYPE,TIME_PER_HOUR
15,15,4591,WEEKDAY,10
15,16,417,WEEKDAY,10
15,17,858,WEEKDAY,10
15,19,5159,WEEKDAY,10
15,20,847,WEEKDAY,10
15,21,2101,WEEKDAY,10
15,25,4927,WEEKDAY,10
15,30,3465,WEEKDAY,10
15,33,814,WEEKDAY,10
15,36,11,WEEKDAY,10
15,40,4268,WEEKDAY,10
15,48,4169,WEEKDAY,10
16,1,4576,WEEKDAY,10
16,3,231,WEEKDAY,10
16,7,6754,WEEKDAY,10
16,12,1221,WEEKDAY,10
16,15,660,WEEKDAY,10
16,16,327562,WEEKDAY,10
16,19,308,WEEKDAY,10
16,21,3003,WEEKDAY,10
16,23,440,WEEKDAY,10
16,25,146113,WEEKDAY,10
16,26,572,WEEKDAY,10
16,28,264,WEEKDAY,10
16,29,803,WEEKDAY,10
16,30,54274,WEEKDAY,10
16,32,352,WEEKDAY,10
16,36,44,WEEKDAY,10
16,40,2541,WEEKDAY,10
16,45,858,WEEKDAY,10
16,48,231,WEEKDAY,10
16,53,2739,WEEKDAY,10
17,1,1419,WEEKDAY,10
17,2,2728,WEEKDAY,10
17,3,14784,WEEKDAY,10
17,4,55,WEEKDAY,10
17,5,869,WEEKDAY,10
17,7,50534,WEEKDAY,10
17,9,385,WEEKDAY,10
17,10,1243,WEEKDAY,10
17,11,272888,WEEKDAY,10
17,12,11308,WEEKDAY,10
17,13,19151,WEEKDAY,10
17,14,5720,WEEKDAY,10
17,15,407,WEEKDAY,10
17,17,1581048,WEEKDAY,10
17,18,11,WEEKDAY,10
17,19,6864,WEEKDAY,10
17,20,9042,WEEKDAY,10
17,21,9185,WEEKDAY,10
17,23,23144,WEEKDAY,10
17,25,2134,WEEKDAY,10
17,26,41239,WEEKDAY,10
17,28,2816,WEEKDAY,10
17,29,13618,WEEKDAY,10
17,30,5236,WEEKDAY,10
17,32,4323,WEEKDAY,10
17,33,18150,WEEKDAY,10
17,34,2233,WEEKDAY,10
17,37,147224,WEEKDAY,10
17,40,66,WEEKDAY,10
17,41,3047,WEEKDAY,10
17,44,682,WEEKDAY,10
17,45,32483,WEEKDAY,10
17,48,301862,WEEKDAY,10
17,50,1529,WEEKDAY,10
17,51,12815,WEEKDAY,10
17,52,4411,WEEKDAY,10
17,53,16764,WEEKDAY,10
17,54,3652,WEEKDAY,10
18,18,1947,WEEKDAY,10
18,34,594,WEEKDAY,10
18,39,1012,WEEKDAY,10
18,44,19613,WEEKDAY,10
19,1,13079,WEEKDAY,10
19,3,385,WEEKDAY,10
19,5,66,WEEKDAY,10
19,7,21604,WEEKDAY,10
19,10,539,WEEKDAY,10
19,11,7865,WEEKDAY,10
19,12,77,WEEKDAY,10
19,13,20438,WEEKDAY,10
19,15,10087,WEEKDAY,10
19,16,517,WEEKDAY,10
19,17,14619,WEEKDAY,10
19,19,540639,WEEKDAY,10
19,20,35992,WEEKDAY,10
19,21,74261,WEEKDAY,10
19,23,7579,WEEKDAY,10
19,25,46794,WEEKDAY,10
19,26,1881,WEEKDAY,10
19,30,40700,WEEKDAY,10
19,33,168773,WEEKDAY,10
19,36,297,WEEKDAY,10
19,37,517,WEEKDAY,10
19,40,97680,WEEKDAY,10
19,45,1023,WEEKDAY,10
19,48,36542,WEEKDAY,10
19,50,55,WEEKDAY,10
19,51,231,WEEKDAY,10
19,53,374,WEEKDAY,10
19,54,44,WEEKDAY,10
20,1,29744,WEEKDAY,10
20,3,1045,WEEKDAY,10
20,5,2013,WEEKDAY,10
20,6,154,WEEKDAY,10
20,7,3058,WEEKDAY,10
20,10,517,WEEKDAY,10
20,11,30679,WEEKDAY,10
20,12,2392,WEEKDAY,10
20,13,4961,WEEKDAY,10
20,14,550,WEEKDAY,10
20,15,3256,WEEKDAY,10
20,17,11231,WEEKDAY,10
20,19,22836,WEEKDAY,10
20,20,378026,WEEKDAY,10
20,21,154715,WEEKDAY,10
20,23,44693,WEEKDAY,10
20,25,13235,WEEKDAY,10
20,26,5291,WEEKDAY,10
20,28,99,WEEKDAY,10
20,29,2266,WEEKDAY,10
20,32,143,WEEKDAY,10
20,33,132253,WEEKDAY,10
20,34,330,WEEKDAY,10
20,37,1672,WEEKDAY,10
20,40,4719,WEEKDAY,10
20,41,979,WEEKDAY,10
20,45,21296,WEEKDAY,10
20,48,9031,WEEKDAY,10
20,50,1276,WEEKDAY,10
20,51,1254,WEEKDAY,10
20,52,187,WEEKDAY,10
20,53,7062,WEEKDAY,10
20,54,396,WEEKDAY,10
21,1,193380,WEEKDAY,10
21,2,594,WEEKDAY,10
21,3,6985,WEEKDAY,10
21,5,10307,WEEKDAY,10
21,6,21824,WEEKDAY,10
21,7,3179,WEEKDAY,10
21,10,1936,WEEKDAY,10
21,11,21373,WEEKDAY,10
21,12,15087,WEEKDAY,10
21,13,3069,WEEKDAY,10
21,14,605,WEEKDAY,10
21,15,1419,WEEKDAY,10
21,16,1581,WEEKDAY,10
21,17,15521,WEEKDAY,10
21,19,35167,WEEKDAY,10
21,20,137060,WEEKDAY,10
21,21,1079155,WEEKDAY,10
21,23,28281,WEEKDAY,10
21,25,43307,WEEKDAY,10
21,26,7942,WEEKDAY,10
21,28,330,WEEKDAY,10
21,29,3784,WEEKDAY,10
21,30,1045,WEEKDAY,10
21,32,1760,WEEKDAY,10
21,33,89804,WEEKDAY,10
21,36,2310,WEEKDAY,10
21,37,1199,WEEKDAY,10
21,40,4697,WEEKDAY,10
21,41,1760,WEEKDAY,10
21,45,16203,WEEKDAY,10
21,48,3729,WEEKDAY,10
21,50,3168,WEEKDAY,10
21,51,19074,WEEKDAY,10
21,52,506,WEEKDAY,10
21,53,16819,WEEKDAY,10
21,54,297,WEEKDAY,10
22,2,429,WEEKDAY,10
22,4,2860,WEEKDAY,10
22,5,121,WEEKDAY,10
22,9,3002,WEEKDAY,10
22,17,33,WEEKDAY,10
22,22,198,WEEKDAY,10
22,23,22,WEEKDAY,10
22,24,66,WEEKDAY,10
22,29,44,WEEKDAY,10
22,30,792,WEEKDAY,10
22,32,11,WEEKDAY,10
22,34,33,WEEKDAY,10
22,35,11,WEEKDAY,10
22,44,572,WEEKDAY,10
22,45,22,WEEKDAY,10
22,47,154,WEEKDAY,10
22,50,22,WEEKDAY,10
22,51,11,WEEKDAY,10
22,53,22,WEEKDAY,10
23,1,50435,WEEKDAY,10
23,2,3487,WEEKDAY,10
23,3,9471,WEEKDAY,10
23,5,3773,WEEKDAY,10
23,6,2112,WEEKDAY,10
23,7,1089,WEEKDAY,10
23,10,1078,WEEKDAY,10
23,11,82335,WEEKDAY,10
23,12,102580,WEEKDAY,10
23,13,792,WEEKDAY,10
23,14,671,WEEKDAY,10
23,17,17678,WEEKDAY,10
23,19,3982,WEEKDAY,10
23,20,44913,WEEKDAY,10
23,21,21010,WEEKDAY,10
23,23,794926,WEEKDAY,10
23,25,583,WEEKDAY,10
23,26,10747,WEEKDAY,10
23,28,1441,WEEKDAY,10
23,29,10219,WEEKDAY,10
23,32,1188,WEEKDAY,10
23,33,27687,WEEKDAY,10
23,34,2222,WEEKDAY,10
23,37,7271,WEEKDAY,10
23,40,957,WEEKDAY,10
23,41,3828,WEEKDAY,10
23,44,1925,WEEKDAY,10
23,45,89595,WEEKDAY,10
23,48,11880,WEEKDAY,10
23,50,7876,WEEKDAY,10
23,51,6908,WEEKDAY,10
23,52,1958,WEEKDAY,10
23,53,25047,WEEKDAY,10
23,54,1408,WEEKDAY,10
24,4,3509,WEEKDAY,10
24,9,20273,WEEKDAY,10
24,24,24321,WEEKDAY,10
24,35,275,WEEKDAY,10
24,39,1958,WEEKDAY,10
24,44,50996,WEEKDAY,10
25,1,15708,WEEKDAY,10
25,2,275,WEEKDAY,10
25,3,5863,WEEKDAY,10
25,4,12628,WEEKDAY,10
25,5,3278,WEEKDAY,10
25,6,3443,WEEKDAY,10
25,7,25190,WEEKDAY,10
25,12,5015,WEEKDAY,10
25,13,8877,WEEKDAY,10
25,15,8327,WEEKDAY,10
25,16,87734,WEEKDAY,10
25,17,7216,WEEKDAY,10
25,19,30525,WEEKDAY,10
25,20,5027,WEEKDAY,10
25,21,62040,WEEKDAY,10
25,23,5203,WEEKDAY,10
25,25,1404394,WEEKDAY,10
25,26,5687,WEEKDAY,10
25,28,473,WEEKDAY,10
25,29,2827,WEEKDAY,10
25,30,46992,WEEKDAY,10
25,32,1870,WEEKDAY,10
25,33,11396,WEEKDAY,10
25,36,8327,WEEKDAY,10
25,40,22176,WEEKDAY,10
25,41,1342,WEEKDAY,10
25,45,17501,WEEKDAY,10
25,48,34331,WEEKDAY,10
25,50,462,WEEKDAY,10
25,51,3223,WEEKDAY,10
25,53,20064,WEEKDAY,10
25,54,253,WEEKDAY,10
26,1,2332,WEEKDAY,10
26,2,286,WEEKDAY,10
26,3,59499,WEEKDAY,10
26,4,517,WEEKDAY,10
26,5,1188,WEEKDAY,10
26,6,132,WEEKDAY,10
26,7,1793,WEEKDAY,10
26,9,11,WEEKDAY,10
26,10,1210,WEEKDAY,10
26,11,10626,WEEKDAY,10
26,12,5522,WEEKDAY,10
26,13,121,WEEKDAY,10
26,16,99,WEEKDAY,10
26,17,4059,WEEKDAY,10
26,20,2090,WEEKDAY,10
26,21,1892,WEEKDAY,10
26,23,3311,WEEKDAY,10
26,25,693,WEEKDAY,10
26,26,128475,WEEKDAY,10
26,28,451,WEEKDAY,10
26,29,11286,WEEKDAY,10
26,30,99,WEEKDAY,10
26,31,5104,WEEKDAY,10
26,32,9570,WEEKDAY,10
26,33,605,WEEKDAY,10
26,34,2013,WEEKDAY,10
26,36,154,WEEKDAY,10
26,37,7843,WEEKDAY,10
26,41,9350,WEEKDAY,10
26,44,781,WEEKDAY,10
26,45,26268,WEEKDAY,10
26,47,11,WEEKDAY,10
26,48,693,WEEKDAY,10
26,50,4950,WEEKDAY,10
26,51,48521,WEEKDAY,10
26,52,5676,WEEKDAY,10
26,53,17424,WEEKDAY,10
26,54,20251,WEEKDAY,10
26,55,462,WEEKDAY,10
28,1,979,WEEKDAY,10
28,2,605,WEEKDAY,10
28,3,2816,WEEKDAY,10
28,4,1980,WEEKDAY,10
28,5,3124,WEEKDAY,10
28,6,132,WEEKDAY,10
28,9,308,WEEKDAY,10
28,10,66,WEEKDAY,10
28,11,88,WEEKDAY,10
28,12,14113,WEEKDAY,10
28,13,33,WEEKDAY,10
28,16,11,WEEKDAY,10
28,17,297,WEEKDAY,10
28,20,22,WEEKDAY,10
28,21,308,WEEKDAY,10
28,23,627,WEEKDAY,10
28,25,176,WEEKDAY,10
28,26,1067,WEEKDAY,10
28,28,7282,WEEKDAY,10
28,29,49401,WEEKDAY,10
28,30,605,WEEKDAY,10
28,32,4125,WEEKDAY,10
28,33,11,WEEKDAY,10
28,34,352,WEEKDAY,10
28,36,55,WEEKDAY,10
28,41,440,WEEKDAY,10
28,47,44,WEEKDAY,10
28,48,154,WEEKDAY,10
28,50,6809,WEEKDAY,10
28,51,1694,WEEKDAY,10
28,52,4785,WEEKDAY,10
28,54,6754,WEEKDAY,10
29,1,3157,WEEKDAY,10
29,2,517,WEEKDAY,10
29,3,18953,WEEKDAY,10
29,4,8085,WEEKDAY,10
29,5,4840,WEEKDAY,10
29,6,484,WEEKDAY,10
29,7,2486,WEEKDAY,10
29,9,2002,WEEKDAY,10
29,10,2035,WEEKDAY,10
29,11,4587,WEEKDAY,10
29,12,12353,WEEKDAY,10
29,13,473,WEEKDAY,10
29,16,209,WEEKDAY,10
29,17,3366,WEEKDAY,10
29,20,495,WEEKDAY,10
29,21,869,WEEKDAY,10
29,23,2618,WEEKDAY,10
29,25,231,WEEKDAY,10
29,26,25784,WEEKDAY,10
29,28,9559,WEEKDAY,10
29,29,37609,WEEKDAY,10
29,32,30470,WEEKDAY,10
29,33,143,WEEKDAY,10
29,34,1276,WEEKDAY,10
29,36,374,WEEKDAY,10
29,37,5302,WEEKDAY,10
29,41,3641,WEEKDAY,10
29,42,5005,WEEKDAY,10
29,44,561,WEEKDAY,10
29,45,7744,WEEKDAY,10
29,48,1078,WEEKDAY,10
29,50,24629,WEEKDAY,10
29,51,14267,WEEKDAY,10
29,52,8646,WEEKDAY,10
29,53,17281,WEEKDAY,10
29,54,15312,WEEKDAY,10
30,2,7524,WEEKDAY,10
30,3,4103,WEEKDAY,10
30,4,40403,WEEKDAY,10
30,5,3663,WEEKDAY,10
30,7,6567,WEEKDAY,10
30,9,264,WEEKDAY,10
30,10,297,WEEKDAY,10
30,11,946,WEEKDAY,10
30,12,1947,WEEKDAY,10
30,15,3333,WEEKDAY,10
30,16,80343,WEEKDAY,10
30,17,10978,WEEKDAY,10
30,18,22,WEEKDAY,10
30,19,24596,WEEKDAY,10
30,21,1441,WEEKDAY,10
30,23,2937,WEEKDAY,10
30,25,55792,WEEKDAY,10
30,26,3938,WEEKDAY,10
30,30,1609519,WEEKDAY,10
30,33,7249,WEEKDAY,10
30,34,2794,WEEKDAY,10
30,35,99,WEEKDAY,10
30,37,1738,WEEKDAY,10
30,40,9614,WEEKDAY,10
30,41,517,WEEKDAY,10
30,44,1188,WEEKDAY,10
30,45,1529,WEEKDAY,10
30,47,139113,WEEKDAY,10
30,48,30789,WEEKDAY,10
30,50,77,WEEKDAY,10
30,51,495,WEEKDAY,10
30,53,6017,WEEKDAY,10
30,54,44,WEEKDAY,10
30,56,265969,WEEKDAY,10
31,26,1771,WEEKDAY,10
31,31,66,WEEKDAY,10
31,55,33,WEEKDAY,10
32,1,847,WEEKDAY,10
32,2,407,WEEKDAY,10
32,3,7832,WEEKDAY,10
32,4,3575,WEEKDAY,10
32,5,1474,WEEKDAY,10
32,6,253,WEEKDAY,10
32,7,1936,WEEKDAY,10
32,9,1012,WEEKDAY,10
32,10,715,WEEKDAY,10
32,11,4268,WEEKDAY,10
32,12,2893,WEEKDAY,10
32,13,176,WEEKDAY,10
32,16,66,WEEKDAY,10
32,17,2651,WEEKDAY,10
32,20,429,WEEKDAY,10
32,21,737,WEEKDAY,10
32,23,748,WEEKDAY,10
32,25,418,WEEKDAY,10
32,26,28853,WEEKDAY,10
32,28,1023,WEEKDAY,10
32,29,26697,WEEKDAY,10
32,30,33,WEEKDAY,10
32,32,12815,WEEKDAY,10
32,33,286,WEEKDAY,10
32,34,495,WEEKDAY,10
32,36,66,WEEKDAY,10
32,37,4411,WEEKDAY,10
32,41,2013,WEEKDAY,10
32,42,319,WEEKDAY,10
32,44,220,WEEKDAY,10
32,45,6578,WEEKDAY,10
32,48,286,WEEKDAY,10
32,50,19921,WEEKDAY,10
32,51,6072,WEEKDAY,10
32,52,4026,WEEKDAY,10
32,53,23848,WEEKDAY,10
32,54,8525,WEEKDAY,10
33,1,21670,WEEKDAY,10
33,3,3212,WEEKDAY,10
33,5,8140,WEEKDAY,10
33,6,363,WEEKDAY,10
33,7,10802,WEEKDAY,10
33,10,1111,WEEKDAY,10
33,11,95359,WEEKDAY,10
33,12,2510,WEEKDAY,10
33,13,25421,WEEKDAY,10
33,14,7293,WEEKDAY,10
33,15,322,WEEKDAY,10
33,17,81180,WEEKDAY,10
33,19,141526,WEEKDAY,10
33,20,293469,WEEKDAY,10
33,21,133089,WEEKDAY,10
33,23,23969,WEEKDAY,10
33,25,4279,WEEKDAY,10
33,26,7876,WEEKDAY,10
33,28,22,WEEKDAY,10
33,29,297,WEEKDAY,10
33,30,8877,WEEKDAY,10
33,32,979,WEEKDAY,10
33,33,1115323,WEEKDAY,10
33,34,308,WEEKDAY,10
33,37,3487,WEEKDAY,10
33,40,30910,WEEKDAY,10
33,41,1958,WEEKDAY,10
33,45,19679,WEEKDAY,10
33,48,28941,WEEKDAY,10
33,50,506,WEEKDAY,10
33,51,4158,WEEKDAY,10
33,52,66,WEEKDAY,10
33,53,11407,WEEKDAY,10
33,54,737,WEEKDAY,10
34,1,1991,WEEKDAY,10
34,2,49808,WEEKDAY,10
34,3,17028,WEEKDAY,10
34,4,9086,WEEKDAY,10
34,5,13046,WEEKDAY,10
34,6,770,WEEKDAY,10
34,9,13970,WEEKDAY,10
34,10,113542,WEEKDAY,10
34,11,1573,WEEKDAY,10
34,12,517,WEEKDAY,10
34,17,803,WEEKDAY,10
34,18,2816,WEEKDAY,10
34,20,110,WEEKDAY,10
34,22,3795,WEEKDAY,10
34,23,2992,WEEKDAY,10
34,26,3806,WEEKDAY,10
34,28,44,WEEKDAY,10
34,29,7348,WEEKDAY,10
34,30,6237,WEEKDAY,10
34,32,1793,WEEKDAY,10
34,33,176,WEEKDAY,10
34,34,533555,WEEKDAY,10
34,37,88,WEEKDAY,10
34,39,297,WEEKDAY,10
34,41,34595,WEEKDAY,10
34,44,189519,WEEKDAY,10
34,45,924,WEEKDAY,10
34,47,473,WEEKDAY,10
34,50,803,WEEKDAY,10
34,51,3674,WEEKDAY,10
34,53,1936,WEEKDAY,10
34,54,473,WEEKDAY,10
34,56,33,WEEKDAY,10
35,4,484,WEEKDAY,10
35,9,3234,WEEKDAY,10
35,24,407,WEEKDAY,10
35,30,220,WEEKDAY,10
35,35,11,WEEKDAY,10
35,47,330,WEEKDAY,10
36,6,803,WEEKDAY,10
36,9,11,WEEKDAY,10
36,16,32268,WEEKDAY,10
36,21,836,WEEKDAY,10
36,25,13618,WEEKDAY,10
36,30,9944,WEEKDAY,10
36,36,1892,WEEKDAY,10
36,47,55,WEEKDAY,10
37,1,418,WEEKDAY,10
37,3,10780,WEEKDAY,10
37,4,594,WEEKDAY,10
37,5,231,WEEKDAY,10
37,7,4224,WEEKDAY,10
37,10,319,WEEKDAY,10
37,11,96921,WEEKDAY,10
37,12,1221,WEEKDAY,10
37,13,693,WEEKDAY,10
37,17,58872,WEEKDAY,10
37,19,374,WEEKDAY,10
37,20,2167,WEEKDAY,10
37,21,990,WEEKDAY,10
37,23,3289,WEEKDAY,10
37,26,61138,WEEKDAY,10
37,28,1639,WEEKDAY,10
37,29,10780,WEEKDAY,10
37,30,869,WEEKDAY,10
37,32,8305,WEEKDAY,10
37,33,1287,WEEKDAY,10
37,34,187,WEEKDAY,10
37,37,106579,WEEKDAY,10
37,40,209,WEEKDAY,10
37,41,2431,WEEKDAY,10
37,44,121,WEEKDAY,10
37,45,32604,WEEKDAY,10
37,48,4917,WEEKDAY,10
37,50,2046,WEEKDAY,10
37,51,4466,WEEKDAY,10
37,52,6853,WEEKDAY,10
37,53,13453,WEEKDAY,10
37,54,1837,WEEKDAY,10
39,4,286,WEEKDAY,10
39,9,319,WEEKDAY,10
39,10,198,WEEKDAY,10
39,18,693,WEEKDAY,10
39,24,11,WEEKDAY,10
39,34,176,WEEKDAY,10
39,39,53889,WEEKDAY,10
39,43,11022,WEEKDAY,10
39,44,15796,WEEKDAY,10
40,1,990,WEEKDAY,10
40,7,36036,WEEKDAY,10
40,11,2794,WEEKDAY,10
40,13,25751,WEEKDAY,10
40,15,3520,WEEKDAY,10
40,16,721,WEEKDAY,10
40,17,5346,WEEKDAY,10
40,19,59521,WEEKDAY,10
40,20,3124,WEEKDAY,10
40,21,5522,WEEKDAY,10
40,23,22,WEEKDAY,10
40,25,8948,WEEKDAY,10
40,33,26444,WEEKDAY,10
40,37,407,WEEKDAY,10
40,40,325180,WEEKDAY,10
40,45,165,WEEKDAY,10
40,48,104456,WEEKDAY,10
41,1,2211,WEEKDAY,10
41,2,8327,WEEKDAY,10
41,3,218592,WEEKDAY,10
41,4,2299,WEEKDAY,10
41,5,53416,WEEKDAY,10
41,6,1463,WEEKDAY,10
41,9,429,WEEKDAY,10
41,10,107822,WEEKDAY,10
41,11,3025,WEEKDAY,10
41,12,5115,WEEKDAY,10
41,17,2211,WEEKDAY,10
41,18,22,WEEKDAY,10
41,20,814,WEEKDAY,10
41,21,781,WEEKDAY,10
41,23,4884,WEEKDAY,10
41,25,858,WEEKDAY,10
41,26,16731,WEEKDAY,10
41,28,231,WEEKDAY,10
41,29,52294,WEEKDAY,10
41,30,1001,WEEKDAY,10
41,32,11066,WEEKDAY,10
41,33,1606,WEEKDAY,10
41,34,25135,WEEKDAY,10
41,37,1067,WEEKDAY,10
41,41,590392,WEEKDAY,10
41,42,143,WEEKDAY,10
41,44,4807,WEEKDAY,10
41,45,5434,WEEKDAY,10
41,47,220,WEEKDAY,10
41,48,231,WEEKDAY,10
41,50,27324,WEEKDAY,10
41,51,21516,WEEKDAY,10
41,52,2277,WEEKDAY,10
41,53,9108,WEEKDAY,10
41,54,11748,WEEKDAY,10
42,3,583,WEEKDAY,10
42,29,77,WEEKDAY,10
42,32,22,WEEKDAY,10
42,42,220,WEEKDAY,10
42,50,66,WEEKDAY,10
42,52,44,WEEKDAY,10
42,54,22,WEEKDAY,10
43,24,176,WEEKDAY,10
43,39,6413,WEEKDAY,10
43,43,69762,WEEKDAY,10
43,44,2970,WEEKDAY,10
44,1,550,WEEKDAY,10
44,2,29194,WEEKDAY,10
44,3,6050,WEEKDAY,10
44,4,9086,WEEKDAY,10
44,5,11682,WEEKDAY,10
44,6,616,WEEKDAY,10
44,9,27071,WEEKDAY,10
44,10,31603,WEEKDAY,10
44,11,1276,WEEKDAY,10
44,12,143,WEEKDAY,10
44,17,748,WEEKDAY,10
44,18,38863,WEEKDAY,10
44,22,3102,WEEKDAY,10
44,23,3069,WEEKDAY,10
44,24,145101,WEEKDAY,10
44,26,1628,WEEKDAY,10
44,29,6985,WEEKDAY,10
44,30,1320,WEEKDAY,10
44,32,1540,WEEKDAY,10
44,34,242308,WEEKDAY,10
44,39,17105,WEEKDAY,10
44,41,13398,WEEKDAY,10
44,43,5863,WEEKDAY,10
44,44,1517813,WEEKDAY,10
44,45,165,WEEKDAY,10
44,47,154,WEEKDAY,10
44,50,407,WEEKDAY,10
44,51,264,WEEKDAY,10
44,54,33,WEEKDAY,10
45,1,6963,WEEKDAY,10
45,2,3388,WEEKDAY,10
45,3,25619,WEEKDAY,10
45,4,1221,WEEKDAY,10
45,5,7062,WEEKDAY,10
45,6,682,WEEKDAY,10
45,7,792,WEEKDAY,10
45,9,935,WEEKDAY,10
45,10,1397,WEEKDAY,10
45,11,121539,WEEKDAY,10
45,12,73084,WEEKDAY,10
45,13,539,WEEKDAY,10
45,16,528,WEEKDAY,10
45,17,20900,WEEKDAY,10
45,19,330,WEEKDAY,10
45,20,14971,WEEKDAY,10
45,21,10857,WEEKDAY,10
45,23,88044,WEEKDAY,10
45,25,9999,WEEKDAY,10
45,26,109879,WEEKDAY,10
45,28,2002,WEEKDAY,10
45,29,9031,WEEKDAY,10
45,30,1826,WEEKDAY,10
45,32,13695,WEEKDAY,10
45,33,7898,WEEKDAY,10
45,34,990,WEEKDAY,10
45,36,385,WEEKDAY,10
45,37,14322,WEEKDAY,10
45,40,242,WEEKDAY,10
45,41,4301,WEEKDAY,10
45,44,33,WEEKDAY,10
45,45,404481,WEEKDAY,10
45,48,13145,WEEKDAY,10
45,50,3762,WEEKDAY,10
45,51,26411,WEEKDAY,10
45,52,6303,WEEKDAY,10
45,53,109296,WEEKDAY,10
45,54,10252,WEEKDAY,10
47,2,1144,WEEKDAY,10
47,3,770,WEEKDAY,10
47,4,20317,WEEKDAY,10
47,5,3608,WEEKDAY,10
47,6,2024,WEEKDAY,10
47,9,6655,WEEKDAY,10
47,12,605,WEEKDAY,10
47,18,22,WEEKDAY,10
47,26,561,WEEKDAY,10
47,30,119427,WEEKDAY,10
47,34,1254,WEEKDAY,10
47,35,748,WEEKDAY,10
47,36,220,WEEKDAY,10
47,41,198,WEEKDAY,10
47,44,187,WEEKDAY,10
47,45,220,WEEKDAY,10
47,47,49303,WEEKDAY,10
47,50,121,WEEKDAY,10
47,51,99,WEEKDAY,10
47,53,2420,WEEKDAY,10
47,56,385,WEEKDAY,10
48,1,1001,WEEKDAY,10
48,2,55,WEEKDAY,10
48,3,1793,WEEKDAY,10
48,5,44,WEEKDAY,10
48,7,96580,WEEKDAY,10
48,9,198,WEEKDAY,10
48,11,36806,WEEKDAY,10
48,12,5907,WEEKDAY,10
48,13,84920,WEEKDAY,10
48,14,21087,WEEKDAY,10
48,15,1683,WEEKDAY,10
48,17,227436,WEEKDAY,10
48,19,27500,WEEKDAY,10
48,20,2508,WEEKDAY,10
48,21,5841,WEEKDAY,10
48,23,21472,WEEKDAY,10
48,25,15862,WEEKDAY,10
48,26,2992,WEEKDAY,10
48,28,693,WEEKDAY,10
48,29,8272,WEEKDAY,10
48,30,17358,WEEKDAY,10
48,32,594,WEEKDAY,10
48,33,13893,WEEKDAY,10
48,36,242,WEEKDAY,10
48,37,12309,WEEKDAY,10
48,40,18227,WEEKDAY,10
48,41,154,WEEKDAY,10
48,45,17908,WEEKDAY,10
48,48,1441743,WEEKDAY,10
48,50,55,WEEKDAY,10
48,51,539,WEEKDAY,10
48,52,110,WEEKDAY,10
48,53,12903,WEEKDAY,10
48,54,253,WEEKDAY,10
50,1,429,WEEKDAY,10
50,2,1507,WEEKDAY,10
50,3,31944,WEEKDAY,10
50,4,1815,WEEKDAY,10
50,5,37840,WEEKDAY,10
50,6,110,WEEKDAY,10
50,7,462,WEEKDAY,10
50,9,484,WEEKDAY,10
50,10,4422,WEEKDAY,10
50,11,1210,WEEKDAY,10
50,12,3597,WEEKDAY,10
50,13,44,WEEKDAY,10
50,17,1078,WEEKDAY,10
50,18,11,WEEKDAY,10
50,20,704,WEEKDAY,10
50,21,473,WEEKDAY,10
50,23,1782,WEEKDAY,10
50,25,143,WEEKDAY,10
50,26,14696,WEEKDAY,10
50,28,2178,WEEKDAY,10
50,29,84601,WEEKDAY,10
50,30,374,WEEKDAY,10
50,32,25432,WEEKDAY,10
50,33,99,WEEKDAY,10
50,34,935,WEEKDAY,10
50,36,55,WEEKDAY,10
50,37,616,WEEKDAY,10
50,41,24684,WEEKDAY,10
50,42,583,WEEKDAY,10
50,44,242,WEEKDAY,10
50,45,2849,WEEKDAY,10
50,47,44,WEEKDAY,10
50,48,99,WEEKDAY,10
50,50,44297,WEEKDAY,10
50,51,6413,WEEKDAY,10
50,52,8107,WEEKDAY,10
50,53,5984,WEEKDAY,10
50,54,3839,WEEKDAY,10
51,1,1265,WEEKDAY,10
51,2,407,WEEKDAY,10
51,3,105732,WEEKDAY,10
51,4,1474,WEEKDAY,10
51,5,946,WEEKDAY,10
51,6,110,WEEKDAY,10
51,7,583,WEEKDAY,10
51,9,924,WEEKDAY,10
51,10,2981,WEEKDAY,10
51,11,7414,WEEKDAY,10
51,12,3960,WEEKDAY,10
51,13,198,WEEKDAY,10
51,16,22,WEEKDAY,10
51,17,2574,WEEKDAY,10
51,19,143,WEEKDAY,10
51,20,451,WEEKDAY,10
51,21,1727,WEEKDAY,10
51,22,11,WEEKDAY,10
51,23,3333,WEEKDAY,10
51,25,1287,WEEKDAY,10
51,26,24431,WEEKDAY,10
51,28,517,WEEKDAY,10
51,29,9471,WEEKDAY,10
51,30,198,WEEKDAY,10
51,32,11583,WEEKDAY,10
51,33,594,WEEKDAY,10
51,34,1210,WEEKDAY,10
51,37,1430,WEEKDAY,10
51,41,8481,WEEKDAY,10
51,42,1375,WEEKDAY,10
51,44,44,WEEKDAY,10
51,45,10626,WEEKDAY,10
51,47,33,WEEKDAY,10
51,48,66,WEEKDAY,10
51,50,1397,WEEKDAY,10
51,51,51733,WEEKDAY,10
51,52,1881,WEEKDAY,10
51,53,21967,WEEKDAY,10
51,54,23452,WEEKDAY,10
52,1,363,WEEKDAY,10
52,2,781,WEEKDAY,10
52,3,24475,WEEKDAY,10
52,5,5918,WEEKDAY,10
52,7,33,WEEKDAY,10
52,10,1606,WEEKDAY,10
52,11,176,WEEKDAY,10
52,12,3058,WEEKDAY,10
52,17,264,WEEKDAY,10
52,23,242,WEEKDAY,10
52,26,8019,WEEKDAY,10
52,28,2211,WEEKDAY,10
